uniq_id,product_name,product_category_tree,retail_price,discounted_price,product_rating,brand,discount,shipping,date
5c30be7cf9cce83274bb0b2de06579c6,Hemali Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200,499,1,Brown,58.42,0,25/01/2021
c1164a3bbdd0b84f7ee056404ab37ad5,Hemali Green Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200,399,3,Green,66.75,0,10/01/2021
a8ef65d623d2d973cafbfdb79e515b71,Hemali Maroon Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200,399,1,Maroon,66.75,0,10/01/2021
616e558369acb4e8f100acbeaf160e00,Hemali Pink Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1800,550,2,Pink,69.44,0,10/01/2021
aad77223dc60be872ea82d334c72473d,Hemali Pink Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200,375,2,Pink,68.75,0,25/01/2021
037cbb84986b927d95be74154cfaf34d,Hemali Transparent Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200,499,5,Purple,58.42,0,10/01/2021
ad51179f305085d5f436655f7417c7ca,Hemden Embroidered Cushions Cover,"[""Home Furnishing >> Living Room Furnishing >> Cushion Covers >> Hemden Cushion Covers >> Hemden Embroidered Cushions Cover (Pack of 5, 40...""]",1499,489,5,Hemden,67.38,0,10/01/2021
6edb8c251165ca994264d1a20562c116,"Herbal Jewellery Alloy, Wood Bracelet","[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets >> Herbal Jewellery Alloy, Wood Bracelet""]",1699,999,2,Herbal Jewellery,41.2,0,10/01/2021
6ca1317141aed923957208f67bef537d,Herbal Jewellery Cotton Dori Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",999,499,2,Herbal Jewellery,50.05,0,10/01/2021
27c4f06ef8769781e474ff61e2b1f6e3,"Herbal Jewellery Resin, Wood Bracelet","[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets >> Herbal Jewellery Resin, Wood Bracelet""]",1099,699,4,Herbal Jewellery,36.4,0,10/01/2021
664052838449598547d90e50fd75221e,Hermosear Women's Paisley Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Hermosear Shirts""]",1099,499,1,Slim,54.6,0,10/01/2021
bb76c67f64bf3873155c27a833174bf1,Hermosear Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Hermosear Shirts""]",1099,499,3,Slim,54.6,0,10/01/2021
f463a716a2cfa5735684589463b9c307,Hers by Herman Lingerie Set,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Lingerie Sets >> Hers by Herman Lingerie Sets >> Hers by Herman Lingerie Set""]",2443,999,3,Hers by Herman,59.11,0,10/01/2021
