col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,retail_price,discounted_price,product_rating,discount,shipping,date
1,0,1,0,1,0,0,0,0,0,999,329,3,67.07,40,10/01/2021
1,0,0,1,1,0,0,0,0,0,999,329,1,67.07,40,10/01/2021
0,0,0,1,1,1,0,0,0,0,999,329,2,67.07,40,10/01/2021
0,1,0,0,2,0,0,0,0,0,999,329,3,67.07,40,10/01/2021
0,1,0,0,1,0,0,1,0,0,999,329,3,67.07,40,10/01/2021
0,1,0,0,1,1,0,0,0,0,999,329,5,67.07,40,10/01/2021
1,1,0,0,1,0,0,0,0,0,999,329,2,67.07,40,10/01/2021
0,0,0,0,1,0,1,0,1,0,999,329,5,67.07,40,10/01/2021
0,0,0,1,1,0,0,1,0,0,999,329,3,67.07,40,10/01/2021
0,0,0,0,1,0,2,0,0,0,999,329,5,67.07,40,10/01/2021
1,0,0,0,1,0,0,1,0,0,999,329,2,67.07,40,10/01/2021
0,0,0,1,1,0,1,0,0,0,999,329,4,67.07,40,10/01/2021
0,0,0,0,2,0,0,1,0,0,999,329,3,67.07,40,10/01/2021
0,2,0,0,1,0,0,0,0,0,999,329,4,67.07,40,10/01/2021
1,0,0,0,1,0,1,0,0,0,999,329,4,67.07,40,10/01/2021
1,0,0,0,1,0,0,0,0,1,999,329,4,67.07,40,10/01/2021
0,1,0,0,0,1,0,1,0,0,599,587,4,2.0,0,10/01/2021
0,0,0,0,1,1,0,1,0,0,699,685,2,2.0,0,25/01/2021
0,0,0,0,1,1,0,0,1,0,2470,2300,4,6.88,0,10/01/2021
0,1,0,0,0,1,1,0,0,0,600,300,2,50.0,40,10/01/2021
0,0,1,0,2,0,0,0,0,0,999,849,1,15.02,0,10/01/2021
0,1,1,0,0,0,0,0,1,0,999,999,1,0.0,0,10/01/2021
1,0,1,0,0,0,0,0,1,0,749,749,2,0.0,0,10/01/2021
0,0,0,0,1,0,1,0,0,1,1299,799,4,38.49,0,10/01/2021
1,1,1,0,0,0,0,0,0,0,1420,699,1,50.77,0,10/01/2021
1,1,1,0,0,0,0,0,0,0,1900,680,1,64.21,0,10/01/2021
0,0,0,1,0,0,0,1,0,1,850,652,4,23.29,0,10/01/2021
1,0,2,0,0,0,0,0,0,0,350,298,3,14.86,40,10/01/2021
0,0,0,1,0,0,0,0,1,1,2000,1402,2,29.9,0,10/01/2021
2,0,0,0,0,0,0,0,0,1,2000,1402,3,29.9,0,10/01/2021
0,2,0,0,0,0,0,0,0,1,2000,1402,1,29.9,0,10/01/2021
0,0,0,0,0,0,0,1,1,1,2000,1402,1,29.9,0,10/01/2021
0,0,0,0,0,0,0,1,0,2,2000,1402,3,29.9,0,10/01/2021
0,0,0,0,0,0,1,0,0,2,2000,1402,5,29.9,0,10/01/2021
1,0,0,0,1,0,0,0,0,1,2000,1402,2,29.9,0,10/01/2021
0,0,0,0,0,1,1,0,0,1,2000,1402,1,29.9,0,10/01/2021
0,0,1,0,1,0,0,0,0,1,2000,1402,3,29.9,0,10/01/2021
0,1,0,0,0,1,0,0,0,1,2000,1402,4,29.9,0,10/01/2021
0,0,0,0,0,0,1,0,0,2,2000,1402,1,29.9,0,10/01/2021
0,0,2,0,0,0,0,0,0,1,2000,1402,3,29.9,0,10/01/2021
0,0,2,0,0,0,0,0,0,1,2000,1402,3,29.9,0,25/01/2021
0,0,0,0,0,1,0,1,0,1,2000,1402,5,29.9,0,10/01/2021
0,0,0,1,0,0,0,0,2,0,399,160,5,59.9,40,10/01/2021
0,1,0,0,0,1,0,0,1,0,399,160,1,59.9,40,10/01/2021
1,1,0,0,0,0,0,0,1,0,399,160,3,59.9,40,10/01/2021
0,1,0,1,0,0,0,1,0,0,1999,1199,1,40.02,0,10/01/2021
1,0,0,0,1,0,0,0,0,1,1990,799,1,59.85,0,10/01/2021
0,0,0,2,0,0,0,0,0,1,470,460,3,2.13,0,10/01/2021
0,1,0,0,1,0,0,1,0,0,1099,399,3,63.69,0,10/01/2021
1,1,0,0,0,0,0,1,0,0,1500,800,4,46.67,0,10/01/2021
0,0,0,1,0,2,0,0,0,0,799,249,3,68.84,40,10/01/2021
0,0,0,0,0,0,1,1,0,1,1099,699,4,36.4,0,10/01/2021
1,0,2,0,0,0,0,0,0,0,999,495,5,50.45,0,10/01/2021
1,1,0,0,1,0,0,0,0,0,1790,895,3,50.0,0,10/01/2021
1,1,0,0,1,0,0,0,0,0,1599,899,3,43.78,0,25/01/2021
1,1,0,0,1,0,0,0,0,0,2499,1499,3,40.02,0,10/02/2021
1,1,0,0,1,0,0,0,0,0,2499,1499,3,40.02,0,25/02/2021
1,2,0,0,0,0,0,0,0,0,1999,1397,3,30.12,0,10/01/2021
0,1,1,1,0,0,0,0,0,0,1099,265,1,75.89,40,10/01/2021
0,1,0,0,0,0,1,1,0,0,2175,1958,2,9.98,0,10/01/2021
0,1,0,1,0,0,0,0,1,0,1010,909,2,10.0,0,10/01/2021
0,1,0,0,0,0,0,1,1,0,4099,1499,2,63.43,0,10/01/2021
0,0,1,1,0,0,0,0,0,1,1900,650,5,65.79,0,10/01/2021
0,0,1,1,0,0,0,0,0,1,2100,730,5,65.24,0,25/01/2021
0,0,1,1,0,0,0,0,0,1,1500,550,5,63.33,0,10/02/2021
0,0,1,1,0,0,0,0,0,1,2000,760,5,62.0,0,25/02/2021
0,0,1,1,0,0,0,0,0,1,2500,850,5,66.0,0,10/03/2021
0,0,1,0,1,1,0,0,0,0,120,120,3,0.0,40,10/01/2021
0,0,1,0,1,0,0,1,0,0,1799,1799,3,0.0,0,10/01/2021
0,0,1,0,0,1,0,1,0,0,1449,699,1,51.76,0,10/01/2021
0,0,1,0,0,0,0,1,0,1,1449,699,4,51.76,0,10/01/2021
0,0,1,0,0,0,0,1,0,1,1449,598,4,58.73,0,25/01/2021
0,0,1,0,0,0,0,1,0,1,1549,749,4,51.65,0,10/02/2021
0,0,1,0,0,0,0,1,0,1,1549,749,4,51.65,0,25/02/2021
1,0,1,0,0,0,0,0,0,1,400,303,4,24.25,40,10/01/2021
2,1,0,0,0,0,0,0,0,0,1500,1085,4,27.67,0,10/01/2021
2,0,0,0,0,0,0,0,0,1,1100,730,3,33.64,0,10/01/2021
0,0,1,0,0,0,1,0,0,1,1100,899,5,18.27,0,10/01/2021
0,1,1,0,0,0,0,0,0,1,1100,899,2,18.27,0,10/01/2021
1,0,0,0,0,0,0,1,0,1,1200,299,4,75.08,40,10/01/2021
1,0,0,0,0,0,0,0,0,2,1800,450,1,75.0,0,10/01/2021
2,0,0,1,0,0,0,0,0,0,1682,1319,5,21.58,0,10/01/2021
0,0,0,1,1,0,0,0,0,1,3499,2799,5,20.01,0,10/01/2021
0,0,0,1,0,0,0,1,1,0,2199,999,1,54.57,0,10/01/2021
0,0,0,1,0,0,0,1,1,0,2199,999,1,54.57,0,25/01/2021
0,0,0,1,0,0,0,1,1,0,2199,999,1,54.57,0,10/02/2021
0,0,0,0,1,1,0,0,0,1,999,445,2,55.46,0,10/01/2021
0,1,0,0,0,0,0,0,0,2,1499,249,2,83.39,40,10/01/2021
0,0,0,1,1,0,0,0,1,0,460,380,5,17.39,0,10/01/2021
0,0,0,1,0,1,0,0,1,0,250,200,5,20.0,40,25/01/2021
0,1,0,1,0,0,0,0,1,0,250,200,5,20.0,40,10/02/2021
0,0,0,1,0,0,0,0,2,0,600,450,5,25.0,0,25/02/2021
0,0,0,1,1,0,0,0,1,0,250,200,5,20.0,40,10/03/2021
0,0,0,1,1,0,0,0,1,0,280,230,5,17.86,40,25/03/2021
0,0,0,1,1,0,0,0,1,0,280,230,5,17.86,40,10/04/2021
0,0,1,1,0,0,0,0,1,0,490,350,5,28.57,40,25/04/2021
0,0,0,1,0,0,0,1,1,0,280,230,5,17.86,40,10/05/2021
1,0,0,1,0,0,0,0,1,0,280,230,5,17.86,40,25/05/2021
0,0,0,1,0,0,0,0,2,0,310,260,5,16.13,40,10/06/2021
0,0,0,1,0,0,0,0,2,0,450,320,5,28.89,40,25/06/2021
0,0,0,1,0,0,0,0,2,0,460,380,5,17.39,0,10/07/2021
0,0,0,1,1,0,0,0,1,0,250,200,5,20.0,40,25/07/2021
0,0,0,1,0,1,1,0,0,0,200,150,3,25.0,40,10/01/2021
0,0,0,1,0,0,0,0,1,1,998,499,1,50.0,0,10/01/2021
1,0,0,0,0,0,2,0,0,0,1249,549,1,56.04,0,10/01/2021
0,1,0,0,0,0,2,0,0,0,1599,619,1,61.29,0,25/01/2021
0,0,1,0,1,0,0,0,1,0,999,399,2,60.06,0,10/01/2021
1,1,0,0,0,0,1,0,0,0,1155,1155,5,0.0,0,10/01/2021
0,0,1,1,0,0,0,0,0,1,399,79,3,80.2,40,10/01/2021
0,0,1,1,0,0,0,0,1,0,2480,1880,1,24.19,0,10/01/2021
0,0,1,1,1,0,0,0,0,0,1480,1350,3,8.78,0,10/01/2021
0,1,1,1,0,0,0,0,0,0,1380,966,5,30.0,0,10/01/2021
0,0,1,1,0,1,0,0,0,0,3280,1895,4,42.23,0,10/01/2021
0,0,2,1,0,0,0,0,0,0,1000,399,3,60.1,0,10/01/2021
0,0,2,1,0,0,0,0,0,0,899,445,3,50.5,0,25/01/2021
0,0,1,1,1,0,0,0,0,0,999,599,2,40.04,0,10/01/2021
0,0,1,1,0,0,0,0,0,1,2250,999,5,55.6,0,10/01/2021
0,1,1,1,0,0,0,0,0,0,1380,1242,4,10.0,0,10/01/2021
0,0,1,1,1,0,0,0,0,0,1999,945,5,52.73,0,10/01/2021
0,0,1,1,0,1,0,0,0,0,1650,780,5,52.73,0,10/01/2021
0,0,1,1,0,0,1,0,0,0,1980,1386,2,30.0,0,10/01/2021
0,0,1,1,0,1,0,0,0,0,4980,980,5,80.32,0,10/01/2021
0,1,1,0,0,0,0,0,0,1,3898,2860,5,26.63,0,10/01/2021
0,0,1,0,0,0,1,0,0,1,7498,3980,4,46.92,0,10/01/2021
0,0,0,0,2,0,0,0,1,0,699,349,1,50.07,40,10/01/2021
1,0,0,0,1,0,0,0,0,1,594,475,2,20.03,0,10/01/2021
1,0,0,1,0,1,0,0,0,0,600,199,2,66.83,40,10/01/2021
1,0,0,0,0,0,0,0,1,1,1500,399,2,73.4,0,10/01/2021
1,0,0,0,0,0,0,0,1,1,1000,299,2,70.1,40,25/01/2021
1,0,0,0,0,0,0,0,1,1,800,249,2,68.88,40,10/02/2021
1,0,0,0,0,0,0,0,1,1,1400,399,2,71.5,0,25/02/2021
1,0,0,0,0,0,0,0,1,1,1400,399,2,71.5,0,10/03/2021
2,0,0,0,0,0,0,0,0,1,4800,1199,2,75.02,0,10/01/2021
2,0,0,0,0,0,0,0,0,1,4500,1149,2,74.47,0,25/01/2021
2,0,0,0,0,0,0,0,0,1,7000,1749,2,75.01,0,10/02/2021
2,0,0,0,0,0,0,0,0,1,5200,1299,2,75.02,0,25/02/2021
1,0,0,1,0,0,0,0,0,1,1600,399,2,75.06,0,10/01/2021
0,0,1,0,0,1,1,0,0,0,1134,1134,1,0.0,0,10/01/2021
1,0,1,0,1,0,0,0,0,0,1595,1501,5,5.89,0,10/01/2021
1,1,1,0,0,0,0,0,0,0,1795,1695,1,5.57,0,10/01/2021
0,0,0,0,0,0,0,2,1,0,1299,549,4,57.74,0,10/01/2021
1,0,0,0,0,0,0,1,1,0,1199,549,5,54.21,0,10/01/2021
0,0,1,0,0,0,1,1,0,0,1149,574,4,50.04,0,10/01/2021
0,0,0,0,0,0,1,2,0,0,1199,549,2,54.21,0,10/01/2021
1,0,0,1,0,0,1,0,0,0,300,300,3,0.0,40,10/01/2021
0,1,0,0,0,1,1,0,0,0,499,159,5,68.14,40,10/01/2021
0,0,1,0,0,0,0,0,1,1,599,349,5,41.74,40,10/01/2021
0,0,2,1,0,0,0,0,0,0,399,269,3,32.58,40,10/01/2021
0,0,0,0,0,0,1,1,1,0,875,875,2,0.0,0,10/01/2021
0,0,0,0,1,0,0,0,2,0,875,875,2,0.0,0,10/01/2021
0,0,1,1,0,0,1,0,0,0,1599,1199,2,25.02,0,10/01/2021
0,0,0,0,0,1,0,1,0,1,899,899,1,0.0,0,10/01/2021
0,0,0,0,0,2,1,0,0,0,599,599,1,0.0,0,10/01/2021
0,0,0,0,0,2,1,0,0,0,1499,1499,1,0.0,0,25/01/2021
0,0,0,1,0,1,1,0,0,0,1499,1499,1,0.0,0,10/02/2021
0,0,0,0,0,0,1,1,1,0,899,629,2,30.03,0,10/01/2021
1,0,0,0,0,0,1,0,1,0,899,449,2,50.06,0,25/01/2021
1,0,0,0,0,0,1,0,1,0,899,449,2,50.06,0,10/02/2021
0,0,0,0,0,0,1,1,1,0,799,559,2,30.04,0,25/02/2021
0,0,0,0,0,0,1,1,1,0,899,629,2,30.03,0,10/03/2021
1,0,0,0,0,0,0,1,1,0,799,400,5,49.94,0,10/01/2021
0,0,0,0,0,1,0,1,1,0,699,349,5,50.07,40,10/01/2021
1,0,0,0,0,0,0,1,1,0,599,300,1,49.92,40,10/01/2021
1,0,0,0,0,0,0,1,1,0,699,349,1,50.07,40,25/01/2021
1,0,0,0,0,0,0,1,1,0,699,349,1,50.07,40,10/02/2021
0,0,0,0,0,0,0,2,1,0,899,629,1,30.03,0,25/02/2021
0,1,0,0,0,0,0,1,1,0,599,419,2,30.05,0,10/01/2021
0,1,0,0,0,0,0,1,1,0,599,300,2,49.92,40,25/01/2021
1,1,0,0,0,0,0,0,1,0,999,499,2,50.05,0,10/02/2021
0,1,0,0,0,0,0,1,1,0,599,419,2,30.05,0,25/02/2021
1,1,0,0,0,0,0,0,1,0,599,359,2,40.07,40,10/03/2021
0,1,0,0,0,0,0,1,1,0,899,450,2,49.94,0,10/01/2021
0,0,0,0,0,0,0,2,1,0,899,450,1,49.94,0,10/01/2021
0,0,1,2,0,0,0,0,0,0,1400,1120,4,20.0,0,10/01/2021
0,0,1,0,0,0,0,0,0,2,2700,1080,1,60.0,0,10/01/2021
0,0,1,0,0,0,1,0,0,1,1900,1520,4,20.0,0,10/01/2021
1,0,1,0,0,0,0,0,1,0,1699,1359,1,20.01,0,10/01/2021
1,0,1,0,0,0,0,0,1,0,2199,1759,1,20.01,0,10/01/2021
0,2,0,0,0,0,0,0,0,1,599,499,1,16.69,0,10/01/2021
1,1,1,0,0,0,0,0,0,0,1799,1099,4,38.91,0,10/01/2021
0,0,0,3,0,0,0,0,0,0,998,598,2,40.08,0,10/01/2021
1,1,0,1,0,0,0,0,0,0,1899,500,3,73.67,0,10/01/2021
1,0,0,1,0,0,0,0,1,0,1099,384,5,65.06,0,10/01/2021
1,0,0,1,0,0,0,1,0,0,1199,419,5,65.05,0,25/01/2021
1,0,0,1,0,0,0,1,0,0,1199,419,5,65.05,0,10/02/2021
3,0,0,0,0,0,0,0,0,0,949,332,3,65.02,40,10/01/2021
2,0,0,0,1,0,0,0,0,0,999,349,1,65.07,40,10/01/2021
1,0,0,0,0,1,0,0,0,1,2000,1249,4,37.55,0,10/01/2021
0,0,0,0,0,0,0,0,1,2,3000,1549,1,48.37,0,10/01/2021
1,0,0,0,0,0,0,0,1,1,2500,1249,3,50.04,0,10/01/2021
1,0,0,0,0,0,0,0,1,1,3000,1549,3,48.37,0,10/01/2021
1,0,0,1,0,0,0,0,0,1,3000,1549,4,48.37,0,10/01/2021
1,1,0,0,0,0,0,0,0,1,2500,1249,5,50.04,0,10/01/2021
1,0,0,0,0,0,1,0,0,1,3000,1549,1,48.37,0,10/01/2021
1,0,0,0,0,1,0,0,0,1,2500,1249,3,50.04,0,10/01/2021
0,0,0,0,0,1,0,0,0,2,3000,1549,1,48.37,0,10/01/2021
1,0,0,0,0,0,0,0,0,2,2000,1149,3,42.55,0,10/01/2021
1,0,0,0,0,0,1,0,0,1,2000,1149,5,42.55,0,10/01/2021
1,0,1,0,0,0,0,0,0,1,2000,1149,3,42.55,0,10/01/2021
1,0,0,1,0,0,0,0,0,1,2000,1149,1,42.55,0,10/01/2021
2,0,0,0,0,0,0,0,0,1,2500,1149,5,54.04,0,10/01/2021
1,0,0,0,0,0,0,0,0,2,2000,1049,5,47.55,0,10/01/2021
0,0,0,0,0,0,0,0,0,3,2000,1149,4,42.55,0,10/01/2021
1,0,1,0,0,0,0,0,0,1,2500,1249,5,50.04,0,10/01/2021
0,0,0,0,0,1,0,0,0,2,2000,1149,4,42.55,0,10/01/2021
0,0,0,0,0,0,0,0,0,3,2500,1249,2,50.04,0,10/01/2021
0,0,0,0,0,0,1,0,0,2,2500,1149,1,54.04,0,10/01/2021
2,0,0,0,0,0,0,0,0,1,2500,1249,1,50.04,0,10/01/2021
1,0,0,0,1,0,0,0,0,1,2500,1249,4,50.04,0,10/01/2021
0,0,0,0,0,0,0,1,0,2,3000,1549,1,48.37,0,10/01/2021
1,0,1,0,0,0,0,0,0,1,2500,1249,2,50.04,0,10/01/2021
1,0,0,0,1,0,0,0,0,1,3000,1549,1,48.37,0,10/01/2021
0,1,1,0,0,0,1,0,0,0,1399,1399,3,0.0,0,10/01/2021
0,0,0,1,0,0,1,0,0,1,2399,1699,3,29.18,0,10/01/2021
0,0,0,0,0,0,1,1,0,1,3299,1699,4,48.5,0,10/01/2021
0,0,1,0,0,1,0,0,0,1,2299,1599,3,30.45,0,10/01/2021
0,0,1,0,0,0,0,0,0,2,2399,1199,5,50.02,0,10/01/2021
0,0,0,1,0,0,0,0,1,1,2499,1599,2,36.01,0,10/01/2021
0,1,1,0,0,0,0,0,0,1,2599,1699,4,34.63,0,10/01/2021
1,0,0,1,0,0,0,0,0,1,2099,1299,3,38.11,0,10/01/2021
0,0,0,0,0,0,0,1,1,1,2999,1299,4,56.69,0,10/01/2021
0,0,1,1,0,0,0,0,0,1,2500,1999,5,20.04,0,10/01/2021
0,0,1,0,0,1,0,0,0,1,2000,1499,4,25.05,0,10/01/2021
0,0,1,1,0,0,0,0,0,1,2500,1999,4,20.04,0,10/01/2021
0,0,0,0,0,0,0,2,0,1,1500,1299,2,13.4,0,10/01/2021
0,0,1,0,0,0,0,1,0,1,1500,1299,5,13.4,0,10/01/2021
0,0,0,0,0,1,0,0,1,1,2500,1799,2,28.04,0,10/01/2021
0,1,1,0,0,0,0,0,0,1,2000,1299,2,35.05,0,10/01/2021
0,0,0,0,0,0,0,1,1,1,1700,999,2,41.24,0,10/01/2021
0,0,2,0,0,0,0,0,0,1,2500,1999,2,20.04,0,10/01/2021
0,0,2,0,0,0,0,0,0,1,1700,999,3,41.24,0,10/01/2021
1,0,0,0,1,0,0,0,0,1,2500,1799,3,28.04,0,10/01/2021
0,0,1,0,0,0,1,0,0,1,2000,1299,4,35.05,0,10/01/2021
0,0,1,0,0,0,0,0,1,1,1700,899,5,47.12,0,10/01/2021
0,0,0,0,0,0,0,2,0,1,2000,1299,3,35.05,0,10/01/2021
0,0,0,0,0,0,1,1,0,1,1700,1299,1,23.59,0,10/01/2021
0,0,1,1,0,0,0,0,0,1,2780,2653,4,4.57,0,10/01/2021
1,0,0,0,1,0,0,0,0,1,699,259,1,62.95,40,10/01/2021
1,0,0,0,1,0,0,0,0,1,699,259,1,62.95,40,25/01/2021
1,1,0,1,0,0,0,0,0,0,1399,699,2,50.04,0,10/01/2021
1,0,2,0,0,0,0,0,0,0,799,599,3,25.03,0,10/01/2021
1,0,0,0,0,1,0,0,0,1,1000,800,3,20.0,0,10/01/2021
0,1,1,0,0,0,0,0,1,0,499,499,3,0.0,0,10/01/2021
0,1,0,0,1,0,0,0,0,1,799,490,4,38.67,0,10/01/2021
0,1,0,0,1,0,0,0,0,1,699,419,4,40.06,0,10/01/2021
0,1,0,0,0,1,0,1,0,0,3995,3232,4,19.1,0,10/01/2021
0,0,0,0,1,1,0,1,0,0,1999,974,2,51.28,0,10/01/2021
0,0,1,2,0,0,0,0,0,0,9999,4999,4,50.01,0,10/01/2021
1,1,0,0,0,0,0,1,0,0,799,399,4,50.06,0,10/01/2021
1,1,0,0,0,0,0,1,0,0,799,399,4,50.06,0,10/01/2021
0,0,1,0,0,2,0,0,0,0,899,899,4,0.0,0,10/01/2021
0,0,0,1,0,1,1,0,0,0,750,750,5,0.0,0,10/01/2021
0,2,0,0,1,0,0,0,0,0,1333,1333,1,0.0,0,10/01/2021
0,2,0,0,0,0,0,1,0,0,945,899,5,4.87,0,10/01/2021
0,2,0,0,0,0,1,0,0,0,895,625,2,30.17,0,10/01/2021
0,0,0,1,0,0,0,2,0,0,995,995,1,0.0,0,10/01/2021
0,0,0,1,0,0,0,1,0,1,995,995,2,0.0,0,10/01/2021
0,0,0,2,0,0,0,1,0,0,995,995,1,0.0,0,10/01/2021
0,0,1,1,0,0,0,0,1,0,960,960,2,0.0,0,10/01/2021
0,0,1,1,0,0,0,0,1,0,1140,1095,2,3.95,0,25/01/2021
0,0,1,1,0,0,0,0,1,0,960,960,2,0.0,0,10/02/2021
0,0,1,1,0,0,0,0,1,0,720,640,2,11.11,0,25/02/2021
0,0,1,1,0,0,0,0,1,0,480,480,2,0.0,0,10/03/2021
0,0,1,1,0,0,0,0,1,0,960,960,2,0.0,0,25/03/2021
0,0,1,1,0,0,0,0,1,0,720,720,2,0.0,0,10/04/2021
0,0,1,1,0,0,0,0,1,0,720,720,2,0.0,0,25/04/2021
0,0,0,1,0,0,1,1,0,0,120,120,4,0.0,40,10/01/2021
0,1,1,0,0,0,0,0,1,0,3000,3000,5,0.0,0,10/01/2021
0,0,0,0,0,1,0,0,1,1,449,299,3,33.41,40,10/01/2021
0,0,1,0,0,0,0,0,1,1,449,299,3,33.41,40,10/01/2021
1,0,0,0,0,1,0,0,1,0,449,299,3,33.41,40,10/01/2021
0,0,0,0,0,0,1,1,0,1,2699,1749,4,35.2,0,10/01/2021
0,0,0,0,0,0,2,0,0,1,1475,983,2,33.36,0,10/01/2021
0,0,1,0,0,0,0,1,0,1,499,199,5,60.12,40,10/01/2021
1,0,1,0,0,0,0,0,0,1,499,199,5,60.12,40,25/01/2021
0,0,1,0,0,0,0,0,1,1,499,199,5,60.12,40,10/02/2021
1,0,0,0,0,0,0,1,0,1,799,349,1,56.32,40,25/02/2021
0,0,0,0,0,0,0,1,0,2,799,349,1,56.32,40,10/03/2021
1,0,0,0,0,0,0,1,0,1,799,369,3,53.82,40,10/01/2021
0,0,0,0,1,0,0,0,1,1,799,349,5,56.32,40,10/01/2021
0,2,1,0,0,0,0,0,0,0,1318,599,5,54.55,0,10/01/2021
0,1,1,0,0,0,0,0,0,1,3298,1499,5,54.55,0,25/01/2021
0,0,1,0,0,0,0,1,0,1,1208,549,3,54.55,0,10/01/2021
0,0,1,0,0,0,0,1,0,1,1208,549,3,54.55,0,25/01/2021
0,0,1,0,1,0,0,0,0,1,3298,1499,3,54.55,0,10/01/2021
0,0,1,0,1,0,0,0,0,1,1978,899,3,54.55,0,25/01/2021
0,0,1,0,0,0,0,1,1,0,4398,1999,4,54.55,0,10/01/2021
0,0,1,0,0,1,0,0,1,0,1538,699,4,54.55,0,25/01/2021
0,0,1,0,0,0,0,0,0,2,1796,479,2,73.33,0,10/01/2021
0,0,1,0,0,1,0,0,0,1,1996,499,5,75.0,0,10/01/2021
0,0,1,1,0,0,0,0,0,1,1196,379,5,68.31,0,10/01/2021
0,0,2,0,0,0,0,0,0,1,1054,479,2,54.55,0,10/01/2021
0,0,2,0,1,0,0,0,0,0,1054,479,2,54.55,0,25/01/2021
0,0,1,1,0,0,1,0,0,0,1137,399,2,64.91,0,10/01/2021
1,0,1,0,0,1,0,0,0,0,1799,548,1,69.54,0,10/01/2021
0,1,0,0,0,1,0,1,0,0,1999,1099,4,45.02,0,10/01/2021
0,0,1,0,0,0,1,0,0,1,1699,799,3,52.97,0,10/01/2021
0,0,0,0,0,0,1,1,1,0,799,499,5,37.55,0,10/01/2021
1,1,0,0,0,0,0,0,0,1,2163,649,2,70.0,0,10/01/2021
0,1,0,1,0,0,0,0,0,1,2697,809,3,70.0,0,10/01/2021
0,1,0,1,0,0,0,0,0,1,1597,479,3,70.01,0,25/01/2021
1,0,1,0,0,0,0,1,0,0,999,314,3,68.57,40,10/01/2021
0,0,1,1,0,1,0,0,0,0,3326,2376,1,28.56,0,10/01/2021
0,0,2,0,0,1,0,0,0,0,1100,890,5,19.09,0,10/01/2021
0,0,1,0,0,0,0,1,0,1,2010,1760,3,12.44,0,10/01/2021
0,1,0,2,0,0,0,0,0,0,850,380,2,55.29,0,10/01/2021
0,1,0,1,0,1,0,0,0,0,695,695,3,0.0,0,10/01/2021
0,0,0,1,1,1,0,0,0,0,1695,1695,3,0.0,0,10/01/2021
1,0,1,1,0,0,0,0,0,0,1695,1695,2,0.0,0,10/01/2021
1,0,1,1,0,0,0,0,0,0,1695,1695,2,0.0,0,25/01/2021
1,0,1,1,0,0,0,0,0,0,1695,1695,2,0.0,0,10/02/2021
1,0,1,1,0,0,0,0,0,0,1695,1695,2,0.0,0,25/02/2021
1,0,1,1,0,0,0,0,0,0,1695,1695,2,0.0,0,10/03/2021
0,0,0,0,0,1,1,1,0,0,4290,4290,4,0.0,0,10/01/2021
1,0,0,0,0,0,0,2,0,0,1499,699,3,53.37,0,10/01/2021
0,1,0,0,1,0,0,1,0,0,989,949,4,4.04,0,10/01/2021
0,1,0,0,0,0,0,1,1,0,1299,899,5,30.79,0,10/01/2021
1,1,0,0,0,0,0,1,0,0,800,349,5,56.38,40,10/01/2021
0,1,1,0,0,0,0,1,0,0,700,249,5,64.43,40,25/01/2021
0,1,0,0,0,0,1,1,0,0,700,249,5,64.43,40,10/02/2021
0,1,0,0,0,0,0,2,0,0,800,349,5,56.38,40,25/02/2021
0,1,0,0,0,0,0,2,0,0,900,349,5,61.22,40,10/03/2021
0,1,0,0,0,0,0,1,1,0,900,399,5,55.67,0,25/03/2021
0,1,0,0,0,0,0,1,1,0,900,399,5,55.67,0,10/04/2021
0,1,1,0,0,0,0,1,0,0,900,399,5,55.67,0,25/04/2021
0,1,0,0,0,0,0,1,1,0,1000,349,5,65.1,40,10/05/2021
0,1,0,0,0,0,0,1,1,0,800,329,5,58.88,40,25/05/2021
0,2,0,0,0,0,0,1,0,0,700,249,5,64.43,40,10/06/2021
0,1,0,0,0,0,0,1,1,0,800,349,5,56.38,40,25/06/2021
0,1,0,0,0,0,0,2,0,0,1100,399,5,63.73,0,10/07/2021
0,1,0,1,0,0,0,1,0,0,650,299,5,54.0,40,25/07/2021
0,1,0,0,0,0,0,2,0,0,900,399,5,55.67,0,10/08/2021
0,1,0,0,0,0,0,2,0,0,900,399,5,55.67,0,25/08/2021
1,0,0,1,0,0,0,1,0,0,1400,399,5,71.5,0,10/01/2021
1,0,0,0,0,0,0,2,0,0,800,349,5,56.38,40,25/01/2021
1,0,0,0,0,0,0,1,1,0,800,349,5,56.38,40,10/02/2021
1,0,0,0,0,0,0,1,0,1,1200,399,5,66.75,0,25/02/2021
1,0,0,0,0,0,0,2,0,0,1000,349,5,65.1,40,10/03/2021
1,0,0,0,0,0,0,2,0,0,800,349,5,56.38,40,25/03/2021
1,0,0,0,0,0,0,1,0,1,1600,499,5,68.81,0,10/04/2021
1,0,0,0,0,0,0,1,1,0,800,329,5,58.88,40,25/04/2021
1,0,0,0,0,0,0,1,1,0,1600,449,5,71.94,0,10/05/2021
1,0,0,0,0,0,0,1,0,1,1000,349,5,65.1,40,25/05/2021
1,0,0,1,0,0,0,1,0,0,800,349,5,56.38,40,10/06/2021
1,0,0,0,0,0,0,2,0,0,950,349,5,63.26,40,25/06/2021
1,0,0,1,0,0,0,1,0,0,900,329,5,63.44,40,10/07/2021
1,0,0,0,0,0,0,1,1,0,800,329,5,58.88,40,25/07/2021
0,0,0,1,0,0,0,1,1,0,800,329,2,58.88,40,10/01/2021
0,0,0,1,0,0,0,1,0,1,800,329,2,58.88,40,10/01/2021
